"Timestamp","ServerID","ClusterID","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","Date","Hour","PC1_Anomaly","PC2_Anomaly","PC3_Anomaly"
2026-04-05 09:00:00,"Server_5","Cluster_1",-0.163155962303843,1.84813264352591,0.530641688740195,0.0463830957146468,-0.622410719466152,1.62669067394291,1.54850070817629,-1.04274649074794,0.98135463191011,-1.19395579844964,0.480448460800766,0.821713199482543,0.353823433193844,-0.47322989340253,0.28765470531477,0.00678639012147395,0.491116842689145,-2.27394372382229,-0.409107417981338,2026-04-05,9,FALSE,TRUE,FALSE
2026-04-05 09:00:00,"Server_6","Cluster_1",0.115325465549855,1.92427299679493,1.83814354448588,0.309966567724216,-0.718230167284543,1.2109825588948,0.240592629765964,-2.02824511485131,0.878430156464211,-0.485286141551468,-0.516184379303774,-1.63994700564474,-2.24197314622998,-0.933444360830163,0.284426429130076,-0.19647852274498,0.672416144864332,-1.12889888695272,-0.258013886013805,2026-04-05,9,FALSE,TRUE,TRUE
2026-04-05 09:00:00,"Server_19","Cluster_1",0.881266323959199,2.13343779583809,-0.76533327669149,-0.293678243511594,0.251285506876139,1.42285961904731,-0.226648141360041,0.4097261039658,0.298670085641325,-0.898348612933241,-0.36360644780929,0.0837956913834651,0.631035522725939,0.982149424865119,-0.424653440818658,-0.520735650048851,-0.761946346685638,-0.644195134382539,-0.968474751461791,2026-04-05,9,FALSE,TRUE,FALSE
2026-04-05 09:00:00,"Server_21","Cluster_1",0.152478474460133,1.86157017937589,-0.566979888638088,-1.79918136787424,1.62447274905489,0.317046696995242,0.775411720883399,0.100251300942828,-0.362071800838184,-0.0322730561783456,1.23728017696164,1.30747509522027,0.546587963787711,-0.572108220358412,1.52580294231355,-0.364833647665527,-1.05840693302151,-0.169508165190759,0.906284303781806,2026-04-05,9,FALSE,TRUE,FALSE
2026-04-05 09:00:00,"Server_31","Cluster_1",0.759239246888935,-0.540248529975289,1.68359856002128,0.0540635558937312,-2.64087470938319,-0.266571602127776,-1.14723453929012,0.0969897362931088,0.955255307335776,0.310662009821178,-0.0545443986446655,0.125866150231512,0.996068467919908,1.55481483978686,0.788918827927509,1.15464076962498,2.73931265470235,-0.180624054275574,-0.751927473328954,2026-04-05,9,FALSE,FALSE,TRUE
2026-04-05 09:00:00,"Server_48","Cluster_1",0.629021168474745,-0.0233602864184322,1.97624727516783,0.349080148591408,1.86082622338571,0.0315606749542422,0.861171853467799,-0.651150844710274,0.312326907957583,0.813681531965649,-0.78499415400849,-0.423363950122651,0.0989754689778028,-0.345852971279403,1.61992467834997,-1.21441797732184,-0.113317265318471,-0.0813862967908368,1.24923958837455,2026-04-05,9,FALSE,FALSE,TRUE
2026-04-05 09:00:00,"Server_55","Cluster_2",-0.707426748676999,1.999628053542,-2.17125998276243,0.772889388825998,-1.31462665313893,-0.118105325540314,0.508367052344641,-0.273107602424995,-0.837531934634956,-1.12668282814746,-0.0604704648669239,1.41540577797228,-0.324786568334924,0.0664287953167343,0.762031858159326,0.847863448978743,0.512707773007681,0.427519598629774,2.66627169024769,2026-04-05,9,FALSE,TRUE,FALSE
2026-04-05 09:00:00,"Server_57","Cluster_2",-0.355608228980988,2.48474397636023,1.04431464395978,0.672718305002438,0.481610826464727,-0.422007328412729,-1.11766572019424,0.155204113954144,0.13172912265128,0.499856714648783,0.56342293693116,1.24248861231933,0.795915313649513,-0.808400872493793,0.501173807773822,-1.01308091134567,-0.752605317571179,-0.16014595398595,-0.560323939749326,2026-04-05,9,FALSE,TRUE,FALSE
2026-04-05 09:00:00,"Server_58","Cluster_2",4.364281651341,2.61818700903566,0.873679784838484,0.695862435366588,0.96652344456529,0.85047130533462,2.00114484767235,-0.388334933987332,-0.42905220832956,-1.80120981927752,-1.03940229713356,-0.582304317744989,-0.116358152975016,0.75796856612774,1.75036223001474,5.15925841279904,-0.821090082657881,-4.9749108991091,2.76764343346072,2026-04-05,9,TRUE,TRUE,FALSE
2026-04-05 09:00:00,"Server_61","Cluster_2",-1.37777149940536,0.507736459998513,2.46778237433427,2.7628402067508,2.64838961486834,5.35613461164772,-4.0087420957858,0.142107199956003,0.191137053899437,-0.269632720847434,0.103894714299494,-0.441224838034071,-0.148321694890727,0.572295123742831,-1.20960471204576,-0.221406114233499,0.514857307335309,-0.683877553089163,-0.888673472470468,2026-04-05,9,FALSE,FALSE,TRUE
